participantId,metadata_participant_id,question_id,question_topic,question_split,candidate_metadata_provenance,candidate_metadata_generative_model_template_name,is_model_mediator,is_human_mediator,is_no_mediator,template_with_critiques,agree_pre,agree_post,belief_change,abs_belief_change,wc_initial,wc_all,view_change,view_movement,own_influence,unwanted_pressure,best_expression
621750acd7__S173970469,621750acd7,S173970469,7,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,7.0,6.0,-1.0,1.0,63,63,NO,NO_CHANGE,YES,NO,OWN_OPINION
6222cc5232__S173965371,6222cc5232,S173965371,75,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,5.0,1.0,1.0,59,59,NO,NO_CHANGE,NO,NO,OWN_OPINION
6222cc5232__S173968160,6222cc5232,S173968160,73,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,3.0,-1.0,1.0,83,83,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
6222cc5232__S173970509,6222cc5232,S173970509,45,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,75,75,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
6227cf83d2__S173962343,6227cf83d2,S173962343,54,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,2.0,0.0,0.0,73,73,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
6227cf83d2__S173963217,6227cf83d2,S173963217,39,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,7.0,2.0,2.0,71,71,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
6227cf83d2__S173967984,6227cf83d2,S173967984,16,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,7.0,6.0,6.0,90,90,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
6228658d29__S173965481,6228658d29,S173965481,25,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,7.0,1.0,1.0,34,34,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
6228658d29__S173966216,6228658d29,S173966216,78,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,5.0,0.0,0.0,70,70,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
6228658d29__S173966305,6228658d29,S173966305,67,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,7.0,1.0,1.0,27,27,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
622aa56bc7__S173963719,622aa56bc7,S173963719,77,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,2.0,-2.0,2.0,41,41,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
622aa56bc7__S173970748,622aa56bc7,S173970748,53,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,6.0,4.0,4.0,98,98,NO,NO_CHANGE,NO,NO,FINAL_CONSENSUS
622be80b76__S173962190,622be80b76,S173962190,26,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,30,30,NO,NO_CHANGE,NO,NO,FINAL_CONSENSUS
622be80b76__S173963670,622be80b76,S173963670,95,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,4.0,0.0,0.0,20,20,NO,NO_CHANGE,NO,NO,OWN_OPINION
622be80b76__S173969972,622be80b76,S173969972,49,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,6.0,4.0,4.0,52,52,NO,NO_CHANGE,NO,NO,OWN_OPINION
622eedb596__S173965088,622eedb596,S173965088,29,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,7.0,2.0,2.0,64,64,NO,NO_CHANGE,YES,NO,OWN_OPINION
62301b54ee__S173960324,62301b54ee,S173960324,35,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,1.0,-1.0,1.0,104,104,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
62301b54ee__S173964833,62301b54ee,S173964833,54,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,99,99,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
6246ce5bec__S173962805,6246ce5bec,S173962805,68,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,1.0,1.0,0.0,0.0,106,106,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
6246ce5bec__S173964506,6246ce5bec,S173964506,48,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,7.0,7.0,0.0,0.0,68,68,NO,NO_CHANGE,YES,NO,OWN_OPINION
6246ce5bec__S173968161,6246ce5bec,S173968161,75,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,7.0,7.0,0.0,0.0,78,78,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
6246ce5bec__S173968182,6246ce5bec,S173968182,38,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,7.0,6.0,-1.0,1.0,79,79,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
6246f0f2c3__S173961177,6246f0f2c3,S173961177,38,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,4.0,0.0,0.0,58,58,YES,SOME_OTHER_WAY,NO,YES,FINAL_CONSENSUS
6246f0f2c3__S173964541,6246f0f2c3,S173964541,65,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,3.0,1.0,1.0,83,83,NO,CLOSER_TO_CONSENSUS,NO,NO,OWN_OPINION
6246f0f2c3__S173970680,6246f0f2c3,S173970680,46,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,58,58,NO,SOME_OTHER_WAY,NO,NO,OWN_OPINION
624d4c2f96__S173963048,624d4c2f96,S173963048,100,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,5.0,0.0,0.0,60,60,NO,SOME_OTHER_WAY,YES,NO,FINAL_CONSENSUS
624d4c2f96__S173967983,624d4c2f96,S173967983,75,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,5.0,1.0,1.0,52,52,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
624d4c2f96__S173971019,624d4c2f96,S173971019,71,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,5.0,0.0,0.0,65,65,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
625229182b__S173964785,625229182b,S173964785,96,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,5.0,-1.0,1.0,127,127,NO,NO_CHANGE,NO,NO,OWN_OPINION
625229182b__S173965224,625229182b,S173965224,69,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,91,91,NO,NO_CHANGE,NO,NO,OWN_OPINION
625229182b__S173968279,625229182b,S173968279,59,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,4.0,0.0,0.0,103,103,NO,NO_CHANGE,NO,NO,OWN_OPINION
625585bf44__S173960239,625585bf44,S173960239,74,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,6.0,7.0,1.0,1.0,58,58,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
625585bf44__S173964173,625585bf44,S173964173,62,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,3.0,2.0,-1.0,1.0,111,111,NO,NO_CHANGE,YES,NO,OWN_OPINION
625585bf44__S173968164,625585bf44,S173968164,71,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,5.0,6.0,1.0,1.0,73,73,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
625585bf44__S173969890,625585bf44,S173969890,34,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,2.0,3.0,1.0,1.0,88,88,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
626aed3a68__S173961359,626aed3a68,S173961359,88,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,4.0,-2.0,2.0,63,63,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
626aed3a68__S173963109,626aed3a68,S173963109,38,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,46,46,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
626aed3a68__S173963516,626aed3a68,S173963516,25,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,71,71,NO,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
6279a09503__S173963190,6279a09503,S173963190,46,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,1.0,-1.0,1.0,109,109,NO,NO_CHANGE,YES,NO,OWN_OPINION
6279a09503__S173965047,6279a09503,S173965047,25,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,1.0,-1.0,1.0,115,115,NO,NO_CHANGE,YES,NO,OWN_OPINION
6279a09503__S173968599,6279a09503,S173968599,60,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,67,67,NO,NO_CHANGE,YES,NO,OWN_OPINION
6280d26304__S173964727,6280d26304,S173964727,57,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,137,137,YES,SOME_OTHER_WAY,YES,YES,OWN_OPINION
6280d26304__S173968590,6280d26304,S173968590,56,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,113,113,NO,NO_CHANGE,YES,NO,OWN_OPINION
6280d26304__S173970754,6280d26304,S173970754,11,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,2.0,1.0,1.0,78,78,YES,CLOSER_TO_CONSENSUS,YES,YES,FINAL_CONSENSUS
62824e461c__S173964883,62824e461c,S173964883,94,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,59,59,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
62824e461c__S173965225,62824e461c,S173965225,68,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,70,70,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
62824e461c__S173970120,62824e461c,S173970120,80,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,50,50,NO,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
6282f0d3d6__S173960276,6282f0d3d6,S173960276,21,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,6.0,2.0,2.0,72,72,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
6282f0d3d6__S173960657,6282f0d3d6,S173960657,67,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,80,80,NO,NO_CHANGE,NO,NO,OWN_OPINION
6282f0d3d6__S173962123,6282f0d3d6,S173962123,12,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,7.0,1.0,1.0,72,72,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
628d3e42c6__S173960285,628d3e42c6,S173960285,40,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,38,38,NO,SOME_OTHER_WAY,NO,NO,FINAL_CONSENSUS
62a6348dc3__S173961177,62a6348dc3,S173961177,38,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,46,46,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
62a6348dc3__S173964541,62a6348dc3,S173964541,65,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,53,53,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
62a6348dc3__S173970680,62a6348dc3,S173970680,46,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,4.0,-3.0,3.0,51,51,YES,SOME_OTHER_WAY,NO,YES,OWN_OPINION
62a6eba632__S173964033,62a6eba632,S173964033,95,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,7.0,1.0,1.0,35,35,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
62a6eba632__S173964651,62a6eba632,S173964651,23,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,1.0,-1.0,1.0,56,56,NO,NO_CHANGE,NO,NO,OWN_OPINION
62a6eba632__S173965005,62a6eba632,S173965005,50,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,7.0,1.0,1.0,59,59,NO,SOME_OTHER_WAY,YES,NO,FINAL_CONSENSUS
62b125f9b1__S173965132,62b125f9b1,S173965132,34,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,2.0,-1.0,1.0,75,75,NO,NO_CHANGE,NO,YES,OWN_OPINION
62b125f9b1__S173966576,62b125f9b1,S173966576,4,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,2.0,-1.0,1.0,64,64,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
62b125f9b1__S173970341,62b125f9b1,S173970341,71,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,2.0,-1.0,1.0,72,72,NO,NO_CHANGE,NO,YES,OWN_OPINION
62b5b71320__S173967225,62b5b71320,S173967225,103,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,4.0,4.0,0.0,0.0,90,90,NO,NO_CHANGE,NO,NO,OWN_OPINION
62b5b71320__S173968359,62b5b71320,S173968359,52,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,5.0,4.0,-1.0,1.0,116,116,NO,CLOSER_TO_CONSENSUS,NO,NO,OWN_OPINION
62b5b71320__S173969663,62b5b71320,S173969663,6,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,6.0,6.0,0.0,0.0,69,69,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
62bb2e92b5__S173963488,62bb2e92b5,S173963488,90,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,3.0,-2.0,2.0,29,29,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
62bb2e92b5__S173966043,62bb2e92b5,S173966043,26,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,5.0,-2.0,2.0,39,39,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
62bb2e92b5__S173968475,62bb2e92b5,S173968475,17,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,5.0,0.0,0.0,13,13,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
62df4f96db__S173960993,62df4f96db,S173960993,6,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,4.0,5.0,1.0,1.0,78,78,NO,NO_CHANGE,NO,NO,OWN_OPINION
62df4f96db__S173963971,62df4f96db,S173963971,8,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,4.0,4.0,0.0,0.0,41,41,NO,NO_CHANGE,NO,NO,OWN_OPINION
62df4f96db__S173964541,62df4f96db,S173964541,65,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,5.0,6.0,1.0,1.0,80,80,NO,NO_CHANGE,YES,NO,OWN_OPINION
62f044117d__S173965400,62f044117d,S173965400,70,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,2.0,-3.0,3.0,48,48,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
62f044117d__S173967031,62f044117d,S173967031,40,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,6.0,1.0,1.0,56,56,NO,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
62f044117d__S173969586,62f044117d,S173969586,44,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,2.0,-2.0,2.0,37,37,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
62f0c18417__S173961535,62f0c18417,S173961535,18,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,1.0,-1.0,1.0,60,60,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
62f0c18417__S173963020,62f0c18417,S173963020,100,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,2.0,0.0,0.0,78,78,NO,NO_CHANGE,NO,YES,OWN_OPINION
62f0c18417__S173968432,62f0c18417,S173968432,69,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,54,54,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
62f2ef7df4__S173964777,62f2ef7df4,S173964777,36,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,49,49,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
62f2ef7df4__S173966134,62f2ef7df4,S173966134,17,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,6.0,1.0,1.0,47,47,NO,NO_CHANGE,NO,NO,OWN_OPINION
62f2ef7df4__S173966916,62f2ef7df4,S173966916,59,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,2.0,0.0,0.0,47,47,NO,NO_CHANGE,NO,NO,FINAL_CONSENSUS
62fa3d29ce__S173964732,62fa3d29ce,S173964732,83,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,6.0,1.0,1.0,70,70,NO,CLOSER_TO_CONSENSUS,YES,NO,OWN_OPINION
62fa3d29ce__S173966186,62fa3d29ce,S173966186,75,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,4.0,1.0,1.0,94,94,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
62fa3d29ce__S173968422,62fa3d29ce,S173968422,48,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,4.0,0.0,0.0,76,76,NO,NO_CHANGE,YES,NO,OWN_OPINION
62fb9da1f9__S173961749,62fb9da1f9,S173961749,0,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,5.0,0.0,0.0,24,24,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
62fb9da1f9__S173963995,62fb9da1f9,S173963995,80,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,35,35,NO,NO_CHANGE,YES,NO,OWN_OPINION
62fb9da1f9__S173967153,62fb9da1f9,S173967153,20,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,2.0,-2.0,2.0,58,58,NO,NO_CHANGE,NO,NO,OWN_OPINION
62fe58efe2__S173964292,62fe58efe2,S173964292,103,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,70,70,NO,NO_CHANGE,YES,NO,OWN_OPINION
62fe58efe2__S173967750,62fe58efe2,S173967750,20,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,34,34,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
62fe58efe2__S173970942,62fe58efe2,S173970942,32,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,3.0,1.0,-2.0,2.0,79,79,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
63004c49b9__S173962123,63004c49b9,S173962123,12,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,1.0,-1.0,1.0,60,60,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
63004c49b9__S173962527,63004c49b9,S173962527,104,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,2.0,1.0,-1.0,1.0,74,74,NO,NO_CHANGE,YES,NO,OWN_OPINION
63004c49b9__S173969877,63004c49b9,S173969877,26,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,2.0,2.0,0.0,0.0,53,53,NO,CLOSER_TO_CONSENSUS,NO,NO,OWN_OPINION
63027945eb__S173964233,63027945eb,S173964233,6,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,5.0,6.0,1.0,1.0,83,83,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
63027945eb__S173968974,63027945eb,S173968974,56,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,6.0,7.0,1.0,1.0,67,67,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
63027945eb__S173970600,63027945eb,S173970600,26,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,1.0,1.0,0.0,0.0,69,69,NO,NO_CHANGE,NO,NO,OWN_OPINION
6310a15144__S173961035,6310a15144,S173961035,5,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,3.0,-1.0,1.0,51,51,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
6310a15144__S173963676,6310a15144,S173963676,94,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,6.0,3.0,3.0,46,46,NO,CLOSER_TO_CONSENSUS,NO,NO,OWN_OPINION
6310a15144__S173964101,6310a15144,S173964101,101,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,7.0,6.0,6.0,36,36,NO,NO_CHANGE,NO,NO,OWN_OPINION
6333e478e0__S173964238,6333e478e0,S173964238,95,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,63,63,NO,NO_CHANGE,YES,NO,OWN_OPINION
6333e478e0__S173968763,6333e478e0,S173968763,71,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,76,76,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
6333e478e0__S173970151,6333e478e0,S173970151,6,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,4.0,1.0,1.0,63,63,NO,NO_CHANGE,NO,NO,OWN_OPINION
635465699c__S173960773,635465699c,S173960773,34,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,1.0,1.0,0.0,0.0,11,11,NO,NO_CHANGE,YES,NO,OWN_OPINION
635465699c__S173963475,635465699c,S173963475,16,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,4.0,0.0,0.0,104,104,NO,NO_CHANGE,NO,NO,OWN_OPINION
635465699c__S173964039,635465699c,S173964039,10,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,6.0,6.0,0.0,0.0,31,31,NO,NO_CHANGE,NO,NO,OWN_OPINION
63691e69bc__S173968074,63691e69bc,S173968074,13,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,2.0,1.0,1.0,55,55,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
63691e69bc__S173969067,63691e69bc,S173969067,78,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,90,90,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
63691e69bc__S173970553,63691e69bc,S173970553,64,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,4.0,-2.0,2.0,74,74,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
637321c4cc__S173963630,637321c4cc,S173963630,38,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,36,36,NO,NO_CHANGE,NO,NO,OWN_OPINION
637321c4cc__S173968236,637321c4cc,S173968236,29,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,41,41,NO,NO_CHANGE,NO,NO,OWN_OPINION
637321c4cc__S173970453,637321c4cc,S173970453,6,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,56,56,NO,NO_CHANGE,NO,NO,OWN_OPINION
637effc13d__S173960482,637effc13d,S173960482,14,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,7.0,1.0,1.0,45,45,NO,NO_CHANGE,NO,NO,FINAL_CONSENSUS
637effc13d__S173968790,637effc13d,S173968790,50,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,7.0,1.0,1.0,40,40,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
637effc13d__S173969432,637effc13d,S173969432,6,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,56,56,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
637f179f9f__S173962738,637f179f9f,S173962738,38,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,7.0,1.0,1.0,33,33,NO,NO_CHANGE,YES,NO,OWN_OPINION
637f179f9f__S173965478,637f179f9f,S173965478,103,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,5.0,-1.0,1.0,40,40,NO,NO_CHANGE,YES,NO,OWN_OPINION
637f179f9f__S173970406,637f179f9f,S173970406,52,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,4.0,-1.0,1.0,18,18,YES,CLOSER_TO_CONSENSUS,YES,YES,FINAL_CONSENSUS
63968b52d2__S173960609,63968b52d2,S173960609,55,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,5.0,-1.0,1.0,31,31,NO,CLOSER_TO_CONSENSUS,YES,YES,OWN_OPINION
